# Constructed from biom file
#OTU ID	IfmP01	IfmP02	IfmP03	IfmP07	IfmP10	IfmP11	IfmP12	IfmP13	IfmP14	IfmP15	IfmP16	IfmP19	IfmP20	IfmP22	IfmP23	IfmP24	IfmP25	IfmP30	IfmP31	IfmP33	IfmP34	IfmP35	IfmP36	IfmP38
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group	0.0	4308.0	0.0	184.0	260.0	40.0	20.0	3468.0	100.0	192.0	0.0	24.0	28.0	0.0	28.0	0.0	1988.0	88.0	124.0	180.0	176.0	24.0	664.0	136.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	0.0	8.0	36.0	640.0	0.0	344.0	0.0	0.0	0.0	824.0	8.0	512.0	0.0	0.0	0.0	0.0	2600.0	3252.0	0.0	0.0	0.0	136.0	508.0	24.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__uncultured	0.0	104.0	0.0	0.0	0.0	0.0	56.0	3340.0	0.0	736.0	0.0	8.0	16.0	352.0	104.0	0.0	0.0	0.0	928.0	332.0	0.0	268.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0.0	0.0	76.0	4.0	0.0	1344.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016.0	4.0	0.0	4.0	216.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	0.0	2292.0	0.0	0.0	0.0	0.0	1004.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	352.0	3144.0	336.0	56.0	84.0	316.0	104.0	36.0	52.0	4.0	0.0	8.0	32.0	48.0	24.0	32.0	1004.0	8.0	24.0	68.0	252.0	8.0	0.0	212.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010	0.0	3356.0	0.0	0.0	504.0	0.0	48.0	0.0	24.0	220.0	0.0	0.0	8.0	0.0	12.0	0.0	4988.0	0.0	396.0	48.0	0.0	0.0	0.0	192.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__	0.0	2040.0	8.0	0.0	208.0	0.0	2072.0	0.0	184.0	156.0	16.0	0.0	8.0	4.0	24.0	0.0	1832.0	8.0	8.0	272.0	0.0	0.0	0.0	24.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;__	0.0	0.0	0.0	0.0	0.0	2724.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Oerskovia	0.0	0.0	0.0	0.0	2700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	12.0	0.0	4.0	4.0	1384.0	0.0	208.0	0.0	956.0	8.0	4.0	40.0	380.0	4.0	0.0	0.0	0.0	0.0	4.0	12.0	16.0	0.0	0.0	4.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	12.0	40.0	0.0	0.0	60.0	412.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2276.0	0.0	0.0	0.0	20.0	0.0	0.0	16.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	488.0	0.0	332.0	16.0	36.0	724.0	0.0	60.0	92.0	1240.0	2480.0	768.0	24.0	0.0	4.0	4.0	564.0	316.0	304.0	4.0	80.0	64.0	12.0	1096.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	0.0	8.0	0.0	28.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	2888.0	0.0	12.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales	0.0	2388.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	48.0	592.0	4.0	244.0	44.0	0.0	4.0	8.0	24.0	0.0	56.0	52.0	80.0	0.0	12.0	0.0	3616.0	68.0	32.0	0.0	12.0	0.0	8.0	8.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured	0.0	732.0	0.0	32.0	52.0	0.0	4.0	0.0	8.0	124.0	0.0	0.0	4.0	0.0	0.0	0.0	2804.0	0.0	704.0	8.0	0.0	56.0	0.0	24.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridiaceae	0.0	2296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis	552.0	44.0	56.0	508.0	8.0	60.0	8.0	120.0	76.0	196.0	108.0	248.0	20.0	0.0	4.0	0.0	180.0	4.0	64.0	4.0	168.0	20.0	8.0	24.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella	368.0	16.0	32.0	52.0	140.0	28.0	24.0	304.0	248.0	372.0	0.0	176.0	448.0	268.0	20.0	4.0	4.0	0.0	20.0	1180.0	16.0	572.0	0.0	524.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0.0	0.0	0.0	8.0	16.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__uncultured	0.0	80.0	0.0	0.0	160.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1900.0	0.0	0.0	0.0	32.0	0.0	0.0	8.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__uncultured;g__uncultured	0.0	0.0	0.0	1728.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia	0.0	148.0	4.0	36.0	132.0	0.0	212.0	556.0	112.0	2216.0	0.0	0.0	0.0	384.0	1276.0	456.0	120.0	0.0	0.0	0.0	0.0	0.0	8.0	112.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__vadinBE97;g__vadinBE97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1912.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Clostridium]_methylpentosum_group;g__[Clostridium]_methylpentosum_group	0.0	4.0	0.0	16.0	0.0	0.0	4.0	0.0	24.0	20.0	40.0	0.0	4.0	0.0	0.0	0.0	1120.0	4.0	0.0	0.0	0.0	0.0	8.0	996.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.0	2044.0	4.0	0.0	0.0	8.0	0.0	148.0	0.0	0.0	0.0	28.0	4.0	0.0	4.0	0.0	1804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_NK3B31_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	4.0	16.0	20.0	20.0	72.0	364.0	8.0	0.0	184.0	0.0	0.0	0.0	0.0	52.0	0.0	8.0	0.0	64.0	20.0	508.0	0.0	36.0	0.0	1072.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	0.0	816.0	0.0	12.0	4.0	4.0	0.0	12.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	1184.0	0.0	20.0	0.0	20.0	0.0	0.0	16.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001	0.0	0.0	0.0	0.0	64.0	8.0	0.0	0.0	1412.0	172.0	0.0	0.0	0.0	64.0	80.0	0.0	232.0	44.0	52.0	196.0	0.0	352.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.0	224.0	144.0	544.0	480.0	872.0	4.0	1028.0	44.0	188.0	0.0	40.0	4.0	68.0	0.0	0.0	84.0	24.0	0.0	60.0	8.0	32.0	0.0	304.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia-Obesumbacterium	0.0	0.0	0.0	0.0	0.0	976.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	528.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus	0.0	0.0	12.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	136.0	24.0	1152.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group	40.0	8.0	64.0	172.0	20.0	512.0	16.0	24.0	148.0	60.0	328.0	20.0	20.0	172.0	0.0	0.0	396.0	80.0	56.0	4.0	232.0	20.0	1124.0	68.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella	0.0	216.0	4.0	56.0	8.0	760.0	12.0	116.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1632.0	0.0	144.0	0.0	0.0	40.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	0.0	692.0	8.0	4.0	1136.0	32.0	4.0	16.0	8.0	12.0	520.0	12.0	8.0	20.0	136.0	28.0	1052.0	24.0	508.0	32.0	808.0	0.0	20.0	120.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Parvimonas	76.0	4.0	104.0	156.0	16.0	20.0	4.0	92.0	8.0	4.0	24.0	64.0	12.0	64.0	0.0	0.0	0.0	8.0	0.0	0.0	28.0	0.0	0.0	1124.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium	0.0	0.0	0.0	0.0	476.0	0.0	1532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group	0.0	1784.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	24.0	0.0	0.0	4.0	0.0	4.0	0.0	160.0	0.0	4.0	72.0	0.0	28.0	0.0	148.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.0	140.0	8.0	88.0	8.0	56.0	0.0	196.0	16.0	492.0	36.0	124.0	0.0	0.0	8.0	912.0	0.0	52.0	8.0	316.0	0.0	16.0	48.0	204.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__	56.0	24.0	0.0	0.0	36.0	304.0	0.0	12.0	8.0	12.0	16.0	0.0	12.0	68.0	0.0	16.0	0.0	2804.0	0.0	28.0	28.0	8.0	0.0	20.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__F0332	76.0	0.0	152.0	180.0	76.0	4.0	0.0	4.0	48.0	48.0	24.0	156.0	72.0	284.0	0.0	24.0	0.0	16.0	4.0	200.0	108.0	296.0	32.0	580.0
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	0.0	0.0	0.0	64.0	0.0	12.0	0.0	0.0	1776.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	24.0	0.0	0.0	0.0	0.0	16.0	0.0	992.0	0.0	0.0	4.0	0.0	4.0	0.0	12.0	16.0	244.0	0.0	60.0	0.0	32.0	0.0	12.0	52.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	0.0	0.0	0.0	0.0	32.0	0.0	740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	392.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae	0.0	12.0	0.0	384.0	100.0	208.0	8.0	0.0	0.0	204.0	0.0	0.0	0.0	0.0	44.0	0.0	976.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	1164.0	240.0	8.0	0.0	40.0	52.0	0.0	0.0	0.0	4.0	32.0	72.0	0.0	72.0	28.0	0.0	120.0	12.0	0.0	48.0	164.0	0.0	112.0	92.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1012.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Finegoldia	432.0	88.0	4.0	68.0	12.0	0.0	4.0	4.0	4.0	64.0	4.0	132.0	8.0	20.0	4.0	0.0	0.0	16.0	52.0	0.0	0.0	0.0	0.0	144.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-352	0.0	884.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	888.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.0	4.0	0.0	0.0	4.0	48.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	732.0	32.0
d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__Sericytochromatia;f__Sericytochromatia;g__Sericytochromatia	40.0	40.0	24.0	40.0	0.0	12.0	0.0	12.0	12.0	12.0	12.0	244.0	40.0	20.0	0.0	16.0	8.0	0.0	12.0	8.0	16.0	8.0	0.0	176.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	72.0	152.0	4.0	60.0	0.0	52.0	0.0	0.0	0.0	0.0	444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	28.0	0.0	16.0	0.0	52.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	8.0	0.0	0.0	300.0	0.0	16.0	0.0	188.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	8.0	0.0	200.0	0.0	8.0	12.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia	52.0	20.0	84.0	32.0	4.0	36.0	0.0	28.0	8.0	20.0	24.0	132.0	24.0	36.0	12.0	20.0	20.0	12.0	8.0	12.0	52.0	16.0	8.0	212.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium	4.0	12.0	0.0	4.0	208.0	0.0	0.0	0.0	0.0	4.0	0.0	120.0	8.0	0.0	256.0	20.0	4.0	12.0	0.0	0.0	16.0	4.0	0.0	88.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella	0.0	0.0	0.0	0.0	0.0	664.0	40.0	0.0	8.0	24.0	0.0	0.0	0.0	0.0	12.0	0.0	28.0	64.0	16.0	184.0	0.0	0.0	12.0	12.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter	0.0	0.0	0.0	64.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enteroscipio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	536.0	0.0	0.0	0.0	76.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	0.0	0.0	0.0	0.0	104.0	0.0	920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	832.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	8.0	0.0	0.0	0.0	796.0	0.0	56.0	24.0	0.0	0.0	12.0	72.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Peptoniphilus	324.0	136.0	4.0	196.0	56.0	8.0	8.0	20.0	8.0	52.0	8.0	728.0	32.0	28.0	0.0	296.0	4.0	24.0	100.0	36.0	28.0	8.0	8.0	160.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.0	0.0	0.0	4.0	16.0	0.0	0.0	16.0	0.0	0.0	0.0	100.0	0.0	0.0	4.0	0.0	1140.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus	156.0	0.0	80.0	104.0	0.0	0.0	32.0	60.0	0.0	0.0	4.0	104.0	0.0	20.0	0.0	0.0	0.0	8.0	4.0	0.0	8.0	0.0	0.0	196.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured	0.0	156.0	0.0	40.0	52.0	12.0	4.0	0.0	0.0	36.0	0.0	32.0	0.0	0.0	0.0	0.0	1664.0	0.0	96.0	8.0	44.0	12.0	16.0	8.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Anaerococcus	116.0	12.0	0.0	4.0	32.0	4.0	0.0	12.0	8.0	212.0	0.0	108.0	0.0	12.0	8.0	0.0	0.0	64.0	16.0	12.0	20.0	0.0	0.0	4.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	28.0	12.0	60.0	16.0	12.0	0.0	4.0	8.0	136.0	0.0	8.0	0.0	68.0	104.0	8.0	404.0	4.0	0.0	8.0	16.0	148.0	0.0	0.0	56.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003	0.0	348.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	24.0	0.0	36.0	0.0	8.0	0.0	8.0	0.0	8.0	0.0	32.0	172.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	124.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group	0.0	124.0	0.0	0.0	412.0	0.0	0.0	0.0	40.0	16.0	28.0	0.0	0.0	0.0	4.0	8.0	56.0	124.0	28.0	176.0	24.0	40.0	0.0	72.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	12.0	344.0	0.0	20.0	0.0	0.0	12.0	4.0	8.0	0.0	36.0	36.0	4.0	0.0	0.0	0.0	536.0	64.0	0.0	0.0	0.0	0.0	0.0	24.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	8.0	0.0	76.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	324.0	0.0	228.0	88.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
d__Bacteria;p__Firmicutes;c__Incertae_Sedis;o__DTU014;f__DTU014;g__DTU014	0.0	320.0	0.0	0.0	28.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	172.0	0.0	8.0	0.0	0.0	0.0	0.0	12.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	0.0	472.0	4.0	20.0	4.0	16.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	68.0	4.0	0.0	0.0	32.0	0.0	4.0	4.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium	0.0	0.0	4.0	4.0	0.0	0.0	0.0	28.0	16.0	0.0	0.0	20.0	0.0	16.0	20.0	4.0	8.0	0.0	0.0	32.0	24.0	24.0	4.0	148.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0.0	0.0	52.0	32.0	16.0	4.0	8.0	0.0	8.0	0.0	4.0	84.0	0.0	68.0	0.0	0.0	0.0	12.0	0.0	24.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Pseudoramibacter	12.0	0.0	8.0	36.0	0.0	180.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0	12.0	0.0	0.0	0.0	44.0	20.0	4.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group	0.0	20.0	0.0	0.0	20.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0	16.0	0.0	0.0	4.0	0.0	0.0	32.0	4.0	4.0	0.0	0.0	256.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	56.0	8.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	32.0	4.0	0.0	164.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae_UCG-002	8.0	0.0	0.0	148.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus	0.0	28.0	0.0	0.0	0.0	60.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	20.0	12.0	0.0	12.0	0.0	0.0	120.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	12.0	4.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	32.0	12.0	0.0	0.0	4.0	312.0	0.0	4.0	0.0	0.0	0.0	4.0	108.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter	16.0	20.0	24.0	8.0	0.0	20.0	0.0	0.0	20.0	12.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	88.0
